,label,path
2729,2,../chaoyang-data/train/539972_2-IMG019x014-2.JPG
3188,1,../chaoyang-data/train/541831-IMG020x027-1.JPG
3215,2,../chaoyang-data/train/541831-IMG026x013-2.JPG
3400,2,../chaoyang-data/train/543086_1-IMG008x018-2.JPG
1565,3,../chaoyang-data/train/538844-4-IMG018x044-3.JPG
2895,2,../chaoyang-data/train/540293_1-IMG019x026-2.JPG
1554,3,../chaoyang-data/train/538844-4-IMG010x039-3.JPG
3447,2,../chaoyang-data/train/543086_1-IMG020x026-2.JPG
2762,2,../chaoyang-data/train/539972_2-IMG030x019-2.JPG
804,0,../chaoyang-data/train/536707_2-IMG016x008-0.JPG
2566,2,../chaoyang-data/train/539668_1-IMG015x028-2.JPG
1748,3,../chaoyang-data/train/538879-2-IMG004x010-3.JPG
1974,3,../chaoyang-data/train/538880-3-IMG019x027-3.JPG
3368,2,../chaoyang-data/train/542441-IMG034x020-2.JPG
2620,2,../chaoyang-data/train/539668_1-IMG022x014-2.JPG
2973,2,../chaoyang-data/train/540293_3-IMG012x019-2.JPG
825,0,../chaoyang-data/train/536709_1-IMG008x013-0.JPG
1140,0,../chaoyang-data/train/537699-IMG011x004-0.JPG
3927,3,../chaoyang-data/train/543645_5-IMG007x007-3.JPG
1028,1,../chaoyang-data/train/537501-IMG008x008-1.JPG
1173,0,../chaoyang-data/train/537702-IMG007x005-0.JPG
2872,2,../chaoyang-data/train/540293_1-IMG018x017-2.JPG
218,0,../chaoyang-data/train/535943_1-IMG009x004-0.JPG
1188,0,../chaoyang-data/train/537702-IMG009x008-0.JPG
3291,2,../chaoyang-data/train/542441-IMG012x017-2.JPG
250,0,../chaoyang-data/train/535953-IMG010x004-0.JPG
1773,1,../chaoyang-data/train/538879-2-IMG021x005-1.JPG
3276,2,../chaoyang-data/train/542441-IMG009x018-2.JPG
834,0,../chaoyang-data/train/536709_1-IMG009x014-0.JPG
2372,2,../chaoyang-data/train/539085_2-IMG014x010-2.JPG
1473,2,../chaoyang-data/train/538842_2-IMG020x018-2.JPG
22,2,../chaoyang-data/train/535940-IMG011x011-2.JPG
882,0,../chaoyang-data/train/536709_1-IMG013x010-0.JPG
2793,2,../chaoyang-data/train/540293_1-IMG010x030-2.JPG
1713,3,../chaoyang-data/train/538879-1-IMG032x019-3.JPG
2750,1,../chaoyang-data/train/539972_2-IMG025x011-1.JPG
570,3,../chaoyang-data/train/535990_2-IMG016x013-3.JPG
2318,1,../chaoyang-data/train/538902-IMG012x008-1.JPG
3714,2,../chaoyang-data/train/543645_1-IMG016x028-2.JPG
121,2,../chaoyang-data/train/535940-IMG023x013-2.JPG
1724,0,../chaoyang-data/train/538879-1-IMG035x018-0.JPG
1798,1,../chaoyang-data/train/538880-3-IMG004x022-1.JPG
505,0,../chaoyang-data/train/535960-IMG014x008-0.JPG
1179,0,../chaoyang-data/train/537702-IMG007x016-0.JPG
264,0,../chaoyang-data/train/535953-IMG012x012-0.JPG
3880,2,../chaoyang-data/train/543645_4-IMG005x010-2.JPG
3686,2,../chaoyang-data/train/543645_1-IMG014x018-2.JPG
3682,2,../chaoyang-data/train/543645_1-IMG013x029-2.JPG
1952,3,../chaoyang-data/train/538880-3-IMG017x024-3.JPG
886,0,../chaoyang-data/train/536709_1-IMG013x014-0.JPG
1917,3,../chaoyang-data/train/538880-3-IMG015x017-3.JPG
2594,1,../chaoyang-data/train/539668_1-IMG019x007-1.JPG
937,0,../chaoyang-data/train/536709_1-IMG019x011-0.JPG
1381,1,../chaoyang-data/train/538708-IMG018x010-1.JPG
2869,2,../chaoyang-data/train/540293_1-IMG018x013-2.JPG
3813,3,../chaoyang-data/train/543645_2-IMG009x011-3.JPG
1530,1,../chaoyang-data/train/538844-2-IMG014x009-1.JPG
558,3,../chaoyang-data/train/535990_2-IMG013x025-3.JPG
2068,1,../chaoyang-data/train/538880-3-IMG026x011-1.JPG
2220,1,../chaoyang-data/train/538897-1-IMG009x009-1.JPG
2546,2,../chaoyang-data/train/539668_1-IMG013x020-2.JPG
2826,2,../chaoyang-data/train/540293_1-IMG015x019-2.JPG
1220,0,../chaoyang-data/train/537704-IMG024x008-0.JPG
2316,1,../chaoyang-data/train/538902-IMG011x009-1.JPG
3950,2,../chaoyang-data/train/543716-IMG008x014-2.JPG
537,0,../chaoyang-data/train/535990_2-IMG010x009-0.JPG
455,0,../chaoyang-data/train/535958-IMG013x017-0.JPG
286,0,../chaoyang-data/train/535953-IMG020x014-0.JPG
3726,1,../chaoyang-data/train/543645_1-IMG023x009-1.JPG
2597,3,../chaoyang-data/train/539668_1-IMG019x011-3.JPG
1335,0,../chaoyang-data/train/538377-IMG016x008-0.JPG
2240,1,../chaoyang-data/train/538898-IMG012x011-1.JPG
3684,2,../chaoyang-data/train/543645_1-IMG013x031-2.JPG
3696,2,../chaoyang-data/train/543645_1-IMG014x030-2.JPG
3012,1,../chaoyang-data/train/541311_1-IMG030x010-1.JPG
2151,3,../chaoyang-data/train/538880-3-IMG032x049-3.JPG
2159,1,../chaoyang-data/train/538880-3-IMG034x006-1.JPG
2115,1,../chaoyang-data/train/538880-3-IMG029x009-1.JPG
1429,1,../chaoyang-data/train/538842_1-IMG010x015-1.JPG
49,2,../chaoyang-data/train/535940-IMG014x014-2.JPG
3175,2,../chaoyang-data/train/541831-IMG018x014-2.JPG
2245,1,../chaoyang-data/train/538898-IMG028x011-1.JPG
892,0,../chaoyang-data/train/536709_1-IMG014x008-0.JPG
3946,2,../chaoyang-data/train/543716-IMG008x008-2.JPG
572,3,../chaoyang-data/train/535990_2-IMG016x023-3.JPG
1407,1,../chaoyang-data/train/538721-IMG013x011-1.JPG
3414,2,../chaoyang-data/train/543086_1-IMG011x026-2.JPG
2,1,../chaoyang-data/train/353042_4-IMG006x010-1.JPG
3067,1,../chaoyang-data/train/541500-IMG010x023-1.JPG
2837,2,../chaoyang-data/train/540293_1-IMG016x013-2.JPG
12,0,../chaoyang-data/train/353042_4-IMG014x024-0.JPG
2178,1,../chaoyang-data/train/538880-3-IMG037x020-1.JPG
2896,2,../chaoyang-data/train/540293_1-IMG019x027-2.JPG
3349,2,../chaoyang-data/train/542441-IMG025x012-2.JPG
2567,1,../chaoyang-data/train/539668_1-IMG016x004-1.JPG
3776,2,../chaoyang-data/train/543645_1-IMG037x023-2.JPG
2794,2,../chaoyang-data/train/540293_1-IMG010x031-2.JPG
2200,1,../chaoyang-data/train/538880-3-IMG039x045-1.JPG
287,0,../chaoyang-data/train/535953-IMG021x010-0.JPG
1396,1,../chaoyang-data/train/538721-IMG010x010-1.JPG
487,0,../chaoyang-data/train/535960-IMG010x012-0.JPG
2668,0,../chaoyang-data/train/539972_2-IMG005x033-0.JPG
2354,2,../chaoyang-data/train/539085_2-IMG009x013-2.JPG
3313,2,../chaoyang-data/train/542441-IMG018x016-2.JPG
2295,3,../chaoyang-data/train/538899-IMG018x007-3.JPG
2934,2,../chaoyang-data/train/540293_2-IMG010x006-2.JPG
2395,2,../chaoyang-data/train/539085_2-IMG019x010-2.JPG
636,0,../chaoyang-data/train/536706_1-IMG006x011-0.JPG
1608,1,../chaoyang-data/train/538849-1-IMG010x017-1.JPG
840,0,../chaoyang-data/train/536709_1-IMG009x020-0.JPG
600,0,../chaoyang-data/train/535997_1-IMG012x010-0.JPG
3316,1,../chaoyang-data/train/542441-IMG018x023-1.JPG
3875,3,../chaoyang-data/train/543645_3-IMG025x013-3.JPG
3862,3,../chaoyang-data/train/543645_2-IMG023x006-3.JPG
239,0,../chaoyang-data/train/535953-IMG007x007-0.JPG
1567,1,../chaoyang-data/train/538844-4-IMG020x041-1.JPG
1122,0,../chaoyang-data/train/537699-IMG007x003-0.JPG
2560,2,../chaoyang-data/train/539668_1-IMG014x030-2.JPG
3190,3,../chaoyang-data/train/541831-IMG020x029-3.JPG
2703,0,../chaoyang-data/train/539972_2-IMG013x043-0.JPG
3896,2,../chaoyang-data/train/543645_4-IMG008x010-2.JPG
2378,2,../chaoyang-data/train/539085_2-IMG015x005-2.JPG
3352,2,../chaoyang-data/train/542441-IMG028x009-2.JPG
2604,1,../chaoyang-data/train/539668_1-IMG021x006-1.JPG
3912,2,../chaoyang-data/train/543645_4-IMG010x009-2.JPG
2846,2,../chaoyang-data/train/540293_1-IMG016x024-2.JPG
1625,1,../chaoyang-data/train/538849-2-IMG006x005-1.JPG
3398,2,../chaoyang-data/train/543086_1-IMG008x012-2.JPG
3459,2,../chaoyang-data/train/543086_1-IMG023x019-2.JPG
3527,2,../chaoyang-data/train/543358_1-IMG017x015-2.JPG
3329,2,../chaoyang-data/train/542441-IMG020x025-2.JPG
299,0,../chaoyang-data/train/535954-IMG007x005-0.JPG
2183,3,../chaoyang-data/train/538880-3-IMG037x042-3.JPG
529,1,../chaoyang-data/train/535990_2-IMG008x012-1.JPG
3389,2,../chaoyang-data/train/543086_1-IMG006x026-2.JPG
2166,3,../chaoyang-data/train/538880-3-IMG035x008-3.JPG
2803,2,../chaoyang-data/train/540293_1-IMG013x008-2.JPG
304,0,../chaoyang-data/train/535954-IMG007x010-0.JPG
2478,2,../chaoyang-data/train/539668_1-IMG007x013-2.JPG
3624,2,../chaoyang-data/train/543645_1-IMG008x032-2.JPG
797,0,../chaoyang-data/train/536707_2-IMG014x008-0.JPG
3139,1,../chaoyang-data/train/541500-IMG029x009-1.JPG
2454,0,../chaoyang-data/train/539364-IMG010x007-0.JPG
2625,2,../chaoyang-data/train/539668_1-IMG022x019-2.JPG
1860,1,../chaoyang-data/train/538880-3-IMG011x050-1.JPG
2764,2,../chaoyang-data/train/539972_2-IMG032x019-2.JPG
3785,2,../chaoyang-data/train/543645_1-IMG038x024-2.JPG
668,0,../chaoyang-data/train/536706_1-IMG010x008-0.JPG
884,0,../chaoyang-data/train/536709_1-IMG013x012-0.JPG
2009,1,../chaoyang-data/train/538880-3-IMG021x052-1.JPG
2289,0,../chaoyang-data/train/538899-IMG016x009-0.JPG
3803,2,../chaoyang-data/train/543645_1-IMG041x021-2.JPG
2388,2,../chaoyang-data/train/539085_2-IMG017x013-2.JPG
1875,3,../chaoyang-data/train/538880-3-IMG013x008-3.JPG
1913,3,../chaoyang-data/train/538880-3-IMG015x008-3.JPG
2421,2,../chaoyang-data/train/539085_2-IMG030x007-2.JPG
360,0,../chaoyang-data/train/535956-IMG008x006-0.JPG
861,0,../chaoyang-data/train/536709_1-IMG011x016-0.JPG
2254,0,../chaoyang-data/train/538899-IMG005x014-0.JPG
1687,3,../chaoyang-data/train/538879-1-IMG020x023-3.JPG
1232,0,../chaoyang-data/train/537705-IMG008x004-0.JPG
638,0,../chaoyang-data/train/536706_1-IMG006x015-0.JPG
3849,1,../chaoyang-data/train/543645_2-IMG020x005-1.JPG
3914,2,../chaoyang-data/train/543645_4-IMG010x011-2.JPG
174,0,../chaoyang-data/train/535943_1-IMG003x013-0.JPG
4016,2,../chaoyang-data/train/543716-IMG017x010-2.JPG
434,0,../chaoyang-data/train/535957-IMG014x009-0.JPG
72,2,../chaoyang-data/train/535940-IMG016x024-2.JPG
1809,1,../chaoyang-data/train/538880-3-IMG007x023-1.JPG
184,0,../chaoyang-data/train/535943_1-IMG005x011-0.JPG
2262,0,../chaoyang-data/train/538899-IMG008x017-0.JPG
1012,3,../chaoyang-data/train/537501-IMG005x012-3.JPG
2024,1,../chaoyang-data/train/538880-3-IMG022x053-1.JPG
1484,1,../chaoyang-data/train/538844-1-IMG008x051-1.JPG
1568,3,../chaoyang-data/train/538845-1-IMG007x005-3.JPG
1759,3,../chaoyang-data/train/538879-2-IMG011x017-3.JPG
309,0,../chaoyang-data/train/535954-IMG008x008-0.JPG
1194,0,../chaoyang-data/train/537702-IMG010x015-0.JPG
3021,2,../chaoyang-data/train/541311_1-IMG037x020-2.JPG
3669,1,../chaoyang-data/train/543645_1-IMG013x011-1.JPG
503,0,../chaoyang-data/train/535960-IMG013x011-0.JPG
2346,2,../chaoyang-data/train/539085_2-IMG006x012-2.JPG
3366,2,../chaoyang-data/train/542441-IMG034x005-2.JPG
3463,2,../chaoyang-data/train/543086_1-IMG024x022-2.JPG
1762,3,../chaoyang-data/train/538879-2-IMG012x014-3.JPG
10,0,../chaoyang-data/train/353042_4-IMG013x024-0.JPG
956,0,../chaoyang-data/train/536719-IMG005x008-0.JPG
3864,1,../chaoyang-data/train/543645_3-IMG006x012-1.JPG
1707,3,../chaoyang-data/train/538879-1-IMG031x018-3.JPG
891,0,../chaoyang-data/train/536709_1-IMG014x007-0.JPG
3654,2,../chaoyang-data/train/543645_1-IMG012x017-2.JPG
4018,2,../chaoyang-data/train/543716-IMG017x012-2.JPG
1555,0,../chaoyang-data/train/538844-4-IMG014x040-0.JPG
1449,2,../chaoyang-data/train/538842_2-IMG004x009-2.JPG
2300,0,../chaoyang-data/train/538899-IMG020x006-0.JPG
2921,2,../chaoyang-data/train/540293_1-IMG022x015-2.JPG
2228,0,../chaoyang-data/train/538897_2-IMG009x009-0.JPG
1366,1,../chaoyang-data/train/538708-IMG008x084-1.JPG
1273,1,../chaoyang-data/train/537839_2-IMG010x007-1.JPG
1414,0,../chaoyang-data/train/538842_1-IMG005x007-0.JPG
1452,2,../chaoyang-data/train/538842_2-IMG005x011-2.JPG
996,1,../chaoyang-data/train/536828-IMG007x011-1.JPG
985,3,../chaoyang-data/train/536749-IMG010x008-3.JPG
446,1,../chaoyang-data/train/535958-IMG007x008-1.JPG
1640,1,../chaoyang-data/train/538850-IMG009x035-1.JPG
2071,3,../chaoyang-data/train/538880-3-IMG026x027-3.JPG
351,1,../chaoyang-data/train/535956-IMG007x003-1.JPG
3344,2,../chaoyang-data/train/542441-IMG024x015-2.JPG
122,2,../chaoyang-data/train/535940-IMG023x015-2.JPG
1729,3,../chaoyang-data/train/538879-1-IMG037x017-3.JPG
220,0,../chaoyang-data/train/535943_1-IMG009x006-0.JPG
154,2,../chaoyang-data/train/535940-IMG026x022-2.JPG
2034,1,../chaoyang-data/train/538880-3-IMG023x014-1.JPG
2315,1,../chaoyang-data/train/538902-IMG011x007-1.JPG
2752,1,../chaoyang-data/train/539972_2-IMG026x011-1.JPG
1589,3,../chaoyang-data/train/538847-1-IMG004x012-3.JPG
3707,2,../chaoyang-data/train/543645_1-IMG015x030-2.JPG
3404,2,../chaoyang-data/train/543086_1-IMG009x013-2.JPG
7,1,../chaoyang-data/train/353042_4-IMG009x016-1.JPG
1142,0,../chaoyang-data/train/537699-IMG011x008-0.JPG
479,0,../chaoyang-data/train/535960-IMG009x011-0.JPG
113,2,../chaoyang-data/train/535940-IMG022x019-2.JPG
176,0,../chaoyang-data/train/535943_1-IMG004x008-0.JPG
352,0,../chaoyang-data/train/535956-IMG007x004-0.JPG
3056,2,../chaoyang-data/train/541311_3-IMG015x011-2.JPG
1703,1,../chaoyang-data/train/538879-1-IMG031x013-1.JPG
1231,0,../chaoyang-data/train/537705-IMG007x014-0.JPG
3578,1,../chaoyang-data/train/543358_3-IMG009x005-1.JPG
3426,2,../chaoyang-data/train/543086_1-IMG013x023-2.JPG
1320,2,../chaoyang-data/train/538377-IMG013x027-2.JPG
2526,2,../chaoyang-data/train/539668_1-IMG011x008-2.JPG
939,0,../chaoyang-data/train/536709_1-IMG019x013-0.JPG
167,2,../chaoyang-data/train/535940-IMG028x010-2.JPG
461,0,../chaoyang-data/train/535960-IMG006x005-0.JPG
1292,0,../chaoyang-data/train/537839_3-IMG010x017-0.JPG
1867,1,../chaoyang-data/train/538880-3-IMG012x029-1.JPG
3868,3,../chaoyang-data/train/543645_3-IMG011x014-3.JPG
2525,2,../chaoyang-data/train/539668_1-IMG011x007-2.JPG
1722,0,../chaoyang-data/train/538879-1-IMG034x020-0.JPG
1831,1,../chaoyang-data/train/538880-3-IMG009x047-1.JPG
2285,0,../chaoyang-data/train/538899-IMG015x015-0.JPG
1726,0,../chaoyang-data/train/538879-1-IMG036x020-0.JPG
803,0,../chaoyang-data/train/536707_2-IMG015x015-0.JPG
423,3,../chaoyang-data/train/535957-IMG010x009-3.JPG
3649,2,../chaoyang-data/train/543645_1-IMG011x026-2.JPG
920,0,../chaoyang-data/train/536709_1-IMG017x016-0.JPG
1886,1,../chaoyang-data/train/538880-3-IMG013x029-1.JPG
1245,0,../chaoyang-data/train/537723-IMG007x010-0.JPG
3007,1,../chaoyang-data/train/541311_1-IMG028x014-1.JPG
533,3,../chaoyang-data/train/535990_2-IMG009x010-3.JPG
2211,3,../chaoyang-data/train/538880-3-IMG040x046-3.JPG
3962,2,../chaoyang-data/train/543716-IMG010x011-2.JPG
3808,3,../chaoyang-data/train/543645_2-IMG007x014-3.JPG
2749,1,../chaoyang-data/train/539972_2-IMG025x010-1.JPG
2517,2,../chaoyang-data/train/539668_1-IMG010x006-2.JPG
609,0,../chaoyang-data/train/535997_1-IMG014x003-0.JPG
2767,2,../chaoyang-data/train/539973_2-IMG004x008-2.JPG
3184,1,../chaoyang-data/train/541831-IMG020x011-1.JPG
1499,1,../chaoyang-data/train/538844-2-IMG004x010-1.JPG
2086,3,../chaoyang-data/train/538880-3-IMG027x032-3.JPG
56,2,../chaoyang-data/train/535940-IMG014x025-2.JPG
2790,2,../chaoyang-data/train/540293_1-IMG009x012-2.JPG
1942,1,../chaoyang-data/train/538880-3-IMG016x049-1.JPG
2276,0,../chaoyang-data/train/538899-IMG012x012-0.JPG
2605,2,../chaoyang-data/train/539668_1-IMG021x007-2.JPG
2954,2,../chaoyang-data/train/540293_2-IMG023x007-2.JPG
401,0,../chaoyang-data/train/535957-IMG004x007-0.JPG
1331,0,../chaoyang-data/train/538377-IMG015x009-0.JPG
3363,2,../chaoyang-data/train/542441-IMG033x005-2.JPG
3881,2,../chaoyang-data/train/543645_4-IMG005x011-2.JPG
1428,1,../chaoyang-data/train/538842_1-IMG010x013-1.JPG
371,0,../chaoyang-data/train/535956-IMG009x008-0.JPG
1315,0,../chaoyang-data/train/538377-IMG013x008-0.JPG
3412,2,../chaoyang-data/train/543086_1-IMG011x022-2.JPG
178,0,../chaoyang-data/train/535943_1-IMG004x012-0.JPG
1767,1,../chaoyang-data/train/538879-2-IMG020x003-1.JPG
1603,1,../chaoyang-data/train/538849-1-IMG008x010-1.JPG
54,2,../chaoyang-data/train/535940-IMG014x022-2.JPG
1110,0,../chaoyang-data/train/537690_3-IMG006x012-0.JPG
3494,2,../chaoyang-data/train/543358_1-IMG008x010-2.JPG
2177,1,../chaoyang-data/train/538880-3-IMG036x025-1.JPG
986,3,../chaoyang-data/train/536749-IMG010x010-3.JPG
2124,3,../chaoyang-data/train/538880-3-IMG029x053-3.JPG
1075,3,../chaoyang-data/train/537688_3-IMG007x006-3.JPG
3156,2,../chaoyang-data/train/541831-IMG013x020-2.JPG
8,1,../chaoyang-data/train/353042_4-IMG010x014-1.JPG
3086,2,../chaoyang-data/train/541500-IMG015x006-2.JPG
2922,2,../chaoyang-data/train/540293_1-IMG022x016-2.JPG
3922,2,../chaoyang-data/train/543645_4-IMG012x010-2.JPG
1520,0,../chaoyang-data/train/538844-2-IMG011x006-0.JPG
2942,2,../chaoyang-data/train/540293_2-IMG015x006-2.JPG
1204,0,../chaoyang-data/train/537704-IMG005x011-0.JPG
4017,2,../chaoyang-data/train/543716-IMG017x011-2.JPG
3302,2,../chaoyang-data/train/542441-IMG016x010-2.JPG
516,3,../chaoyang-data/train/535988-IMG011x010-3.JPG
2587,3,../chaoyang-data/train/539668_1-IMG018x016-3.JPG
2076,3,../chaoyang-data/train/538880-3-IMG026x054-3.JPG
385,1,../chaoyang-data/train/535956-IMG011x008-1.JPG
651,0,../chaoyang-data/train/536706_1-IMG008x016-0.JPG
293,0,../chaoyang-data/train/535954-IMG005x007-0.JPG
1279,0,../chaoyang-data/train/537839_2-IMG012x006-0.JPG
377,0,../chaoyang-data/train/535956-IMG010x006-0.JPG
3711,2,../chaoyang-data/train/543645_1-IMG016x021-2.JPG
1082,0,../chaoyang-data/train/537688_4-IMG003x009-0.JPG
3775,2,../chaoyang-data/train/543645_1-IMG037x022-2.JPG
721,0,../chaoyang-data/train/536707_1-IMG005x008-0.JPG
1684,3,../chaoyang-data/train/538879-1-IMG019x015-3.JPG
3114,1,../chaoyang-data/train/541500-IMG020x007-1.JPG
2137,1,../chaoyang-data/train/538880-3-IMG031x024-1.JPG
388,1,../chaoyang-data/train/535956-IMG012x006-1.JPG
1036,0,../chaoyang-data/train/537501-IMG008x017-0.JPG
1221,1,../chaoyang-data/train/537704-IMG026x005-1.JPG
3615,2,../chaoyang-data/train/543645_1-IMG007x031-2.JPG
3595,1,../chaoyang-data/train/543358_3-IMG013x011-1.JPG
3499,2,../chaoyang-data/train/543358_1-IMG008x017-2.JPG
389,1,../chaoyang-data/train/535956-IMG012x007-1.JPG
1333,0,../chaoyang-data/train/538377-IMG015x016-0.JPG
177,0,../chaoyang-data/train/535943_1-IMG004x011-0.JPG
1792,3,../chaoyang-data/train/538879-2-IMG024x010-3.JPG
827,0,../chaoyang-data/train/536709_1-IMG008x018-0.JPG
1491,1,../chaoyang-data/train/538844-1-IMG011x043-1.JPG
526,1,../chaoyang-data/train/535989-IMG011x010-1.JPG
1507,1,../chaoyang-data/train/538844-2-IMG007x011-1.JPG
262,0,../chaoyang-data/train/535953-IMG012x010-0.JPG
1190,0,../chaoyang-data/train/537702-IMG009x012-0.JPG
3377,2,../chaoyang-data/train/543003_1-IMG014x018-2.JPG
583,3,../chaoyang-data/train/535990_2-IMG019x023-3.JPG
2622,2,../chaoyang-data/train/539668_1-IMG022x016-2.JPG
3503,2,../chaoyang-data/train/543358_1-IMG010x009-2.JPG
3757,2,../chaoyang-data/train/543645_1-IMG031x019-2.JPG
741,0,../chaoyang-data/train/536707_1-IMG009x008-0.JPG
233,0,../chaoyang-data/train/535953-IMG005x010-0.JPG
2689,0,../chaoyang-data/train/539972_2-IMG012x015-0.JPG
3951,2,../chaoyang-data/train/543716-IMG009x007-2.JPG
525,0,../chaoyang-data/train/535989-IMG011x009-0.JPG
325,0,../chaoyang-data/train/535954-IMG010x009-0.JPG
3871,3,../chaoyang-data/train/543645_3-IMG014x009-3.JPG
1334,2,../chaoyang-data/train/538377-IMG015x025-2.JPG
948,1,../chaoyang-data/train/536709_1-IMG024x013-1.JPG
2329,3,../chaoyang-data/train/539085_1-IMG004x008-3.JPG
3942,2,../chaoyang-data/train/543716-IMG006x012-2.JPG
3158,2,../chaoyang-data/train/541831-IMG013x022-2.JPG
102,2,../chaoyang-data/train/535940-IMG021x017-2.JPG
33,2,../chaoyang-data/train/535940-IMG012x025-2.JPG
2902,2,../chaoyang-data/train/540293_1-IMG020x018-2.JPG
1291,3,../chaoyang-data/train/537839_3-IMG010x013-3.JPG
2778,2,../chaoyang-data/train/539973_2-IMG008x005-2.JPG
1426,0,../chaoyang-data/train/538842_1-IMG010x008-0.JPG
539,3,../chaoyang-data/train/535990_2-IMG010x012-3.JPG
2877,2,../chaoyang-data/train/540293_1-IMG018x022-2.JPG
2839,2,../chaoyang-data/train/540293_1-IMG016x015-2.JPG
2450,0,../chaoyang-data/train/539362-IMG010x011-0.JPG
627,3,../chaoyang-data/train/535997_2-IMG008x009-3.JPG
1606,1,../chaoyang-data/train/538849-1-IMG009x010-1.JPG
2629,2,../chaoyang-data/train/539668_1-IMG023x018-2.JPG
2766,2,../chaoyang-data/train/539973_2-IMG004x007-2.JPG
2148,1,../chaoyang-data/train/538880-3-IMG032x025-1.JPG
1668,1,../chaoyang-data/train/538879-1-IMG015x028-1.JPG
3720,2,../chaoyang-data/train/543645_1-IMG019x006-2.JPG
2467,2,../chaoyang-data/train/539668_1-IMG005x029-2.JPG
2312,1,../chaoyang-data/train/538902-IMG010x006-1.JPG
1699,1,../chaoyang-data/train/538879-1-IMG030x015-1.JPG
93,2,../chaoyang-data/train/535940-IMG019x013-2.JPG
3970,2,../chaoyang-data/train/543716-IMG011x012-2.JPG
588,0,../chaoyang-data/train/535997_1-IMG010x008-0.JPG
770,0,../chaoyang-data/train/536707_2-IMG005x010-0.JPG
3641,2,../chaoyang-data/train/543645_1-IMG010x030-2.JPG
2617,2,../chaoyang-data/train/539668_1-IMG022x008-2.JPG
2609,2,../chaoyang-data/train/539668_1-IMG021x015-2.JPG
3374,2,../chaoyang-data/train/543003_1-IMG013x016-2.JPG
3839,3,../chaoyang-data/train/543645_2-IMG015x005-3.JPG
3567,3,../chaoyang-data/train/543358_2-IMG014x007-3.JPG
1016,1,../chaoyang-data/train/537501-IMG006x011-1.JPG
3616,2,../chaoyang-data/train/543645_1-IMG007x032-2.JPG
2242,1,../chaoyang-data/train/538898-IMG020x006-1.JPG
1167,0,../chaoyang-data/train/537702-IMG006x007-0.JPG
1702,1,../chaoyang-data/train/538879-1-IMG031x012-1.JPG
3333,2,../chaoyang-data/train/542441-IMG021x021-2.JPG
412,0,../chaoyang-data/train/535957-IMG006x010-0.JPG
700,1,../chaoyang-data/train/536706_2-IMG008x008-1.JPG
3141,1,../chaoyang-data/train/541500-IMG030x010-1.JPG
1238,0,../chaoyang-data/train/537705-IMG008x012-0.JPG
1485,1,../chaoyang-data/train/538844-1-IMG008x052-1.JPG
2031,1,../chaoyang-data/train/538880-3-IMG023x011-1.JPG
1587,1,../chaoyang-data/train/538847-1-IMG003x012-1.JPG
2374,2,../chaoyang-data/train/539085_2-IMG014x016-2.JPG
3155,2,../chaoyang-data/train/541831-IMG012x024-2.JPG
2003,3,../chaoyang-data/train/538880-3-IMG021x026-3.JPG
1545,1,../chaoyang-data/train/538844-3-IMG015x012-1.JPG
3828,3,../chaoyang-data/train/543645_2-IMG012x010-3.JPG
2867,2,../chaoyang-data/train/540293_1-IMG018x011-2.JPG
3193,3,../chaoyang-data/train/541831-IMG021x027-3.JPG
241,1,../chaoyang-data/train/535953-IMG008x006-1.JPG
850,0,../chaoyang-data/train/536709_1-IMG010x017-0.JPG
457,0,../chaoyang-data/train/535958-IMG014x016-0.JPG
2592,1,../chaoyang-data/train/539668_1-IMG019x005-1.JPG
2401,0,../chaoyang-data/train/539085_2-IMG022x017-0.JPG
3833,3,../chaoyang-data/train/543645_2-IMG014x005-3.JPG
950,1,../chaoyang-data/train/536709_2-IMG006x009-1.JPG
3823,1,../chaoyang-data/train/543645_2-IMG011x009-1.JPG
1144,0,../chaoyang-data/train/537699-IMG012x007-0.JPG
2958,2,../chaoyang-data/train/540293_2-IMG025x007-2.JPG
3893,2,../chaoyang-data/train/543645_4-IMG008x007-2.JPG
3255,2,../chaoyang-data/train/541831-IMG038x025-2.JPG
1262,0,../chaoyang-data/train/537723-IMG012x009-0.JPG
1172,0,../chaoyang-data/train/537702-IMG006x017-0.JPG
2806,2,../chaoyang-data/train/540293_1-IMG013x011-2.JPG
2951,2,../chaoyang-data/train/540293_2-IMG021x014-2.JPG
2903,2,../chaoyang-data/train/540293_1-IMG020x019-2.JPG
3792,2,../chaoyang-data/train/543645_1-IMG039x023-2.JPG
1983,3,../chaoyang-data/train/538880-3-IMG020x020-3.JPG
2813,2,../chaoyang-data/train/540293_1-IMG014x022-2.JPG
3575,1,../chaoyang-data/train/543358_3-IMG008x008-1.JPG
306,0,../chaoyang-data/train/535954-IMG008x005-0.JPG
1120,0,../chaoyang-data/train/537699-IMG006x009-0.JPG
904,1,../chaoyang-data/train/536709_1-IMG016x007-1.JPG
620,1,../chaoyang-data/train/535997_2-IMG007x006-1.JPG
3009,1,../chaoyang-data/train/541311_1-IMG029x011-1.JPG
2657,1,../chaoyang-data/train/539972_1-IMG010x006-1.JPG
1450,2,../chaoyang-data/train/538842_2-IMG005x008-2.JPG
492,1,../chaoyang-data/train/535960-IMG012x006-1.JPG
3390,2,../chaoyang-data/train/543086_1-IMG007x009-2.JPG
644,0,../chaoyang-data/train/536706_1-IMG008x007-0.JPG
